FID;fid_;E;N;ADA_ID;VELOCITY;X;Y;SATELLITE;GEOMETRY;TRACK;FRAME;INIT_DATE;FINAL_DATE;PIXEL_SIZE;SOFTWARE;PAPERS;COHERENCE;Lon_ETRS89;Lat_ETRS89;MEAN_VLOS;Lon_WGS84;Lat_WGS84;PS_ID;DESC_UNIT;GeoUnif;Masas_subt;aguas_supf;emb_aux;red_trans;Moves;SubsEsp;QAFI_trace;QAFI_vecto;CODE_18;pendientes;Subsidence;Proceso
59;64;609981,546480000019073;4158882,862259999848902;30;-0,375000000000000;-1,754580000000000;37,570419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;609981,546480000019073;4158882,862259999848902;-0,375000000000000;-1,755000000000000;37,570419999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.755_37.57042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;242;1,036510000000000;4;Sub_Agua
60;65;610008,234425000031479;4162396,544470000080764;30;-0,603700000000000;-1,753750000000000;37,602080000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610008,234425000031479;4162396,544470000080764;-0,603700000000000;-1,754000000000000;37,602080000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.754_37.60208;Masas de agua;Agua;1; ; ;0; ; ;1;1;231;1,180430000000000;4;Sub_Agua
61;66;610015,597901999950409;4161841,788019999861717;30;-1,035500000000000;-1,753750000000000;37,597079999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610015,597901999950409;4161841,788019999861717;-1,035500000000000;-1,754000000000000;37,597079999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.754_37.59708;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,007190000000000;4;Sub_Agua
62;67;610036,446711000055075;4160270,720199999865144;30;-2,222900000000000;-1,753750000000000;37,582920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610036,446711000055075;4160270,720199999865144;-2,222900000000000;-1,754000000000000;37,582920000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.754_37.58292;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,626910000000000;4;Sub_Agua
63;68;610041,363455999991857;4159900,143989999778569;30;-2,081800000000000;-1,753750000000000;37,579580000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610041,363455999991857;4159900,143989999778569;-2,081800000000000;-1,754000000000000;37,579580000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.754_37.57958;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,081560000000000;4;Sub_Agua
64;69;610053,624242000048980;4158975,923359999898821;30;-0,840000000000000;-1,753750000000000;37,571249999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610053,624242000048980;4158975,923359999898821;-0,840000000000000;-1,754000000000000;37,571249999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.754_37.57125;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;242;0,987050000000000;4;Sub_Agua
65;70;610085,186968000023626;4162120,139059999957681;30;-1,270800000000000;-1,752920000000000;37,599580000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610085,186968000023626;4162120,139059999957681;-1,270800000000000;-1,753000000000000;37,599580000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.753_37.59958;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,981530000000000;4;Sub_Agua
66;71;610099,922053999966010;4161010,626970000099391;30;-2,086400000000000;-1,752920000000000;37,589579999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610099,922053999966010;4161010,626970000099391;-2,086400000000000;-1,753000000000000;37,589579999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.753_37.58958;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;0,660110000000000;4;Sub_Agua
67;72;610107,288336000056006;4160455,871600000187755;30;-2,532400000000000;-1,752920000000000;37,584580000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610107,288336000056006;4160455,871600000187755;-2,532400000000000;-1,753000000000000;37,584580000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.753_37.58458;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,012020000000000;4;Sub_Agua
68;73;610123,240817000041716;4159254,273010000120848;30;-1,150900000000000;-1,752920000000000;37,573749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610123,240817000041716;4159254,273010000120848;-1,150900000000000;-1,753000000000000;37,573749999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.753_37.57375;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,041110000000000;4;Sub_Agua
69;74;610158,101719000027515;4162214,323419999796897;30;-1,255000000000000;-1,752080000000000;37,600420000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610158,101719000027515;4162214,323419999796897;-1,255000000000000;-1,752000000000000;37,600420000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.752_37.60042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;231;2,140670000000000;4;Sub_Agua
70;75;610158,101719000027515;4162214,323419999796897;30;-0,855600000000000;-1,752080000000000;37,600420000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610158,101719000027515;4162214,323419999796897;-0,855600000000000;-1,752000000000000;37,600420000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.752_37.60042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;231;2,140670000000000;4;Sub_Agua
71;76;610160,564418000052683;4162029,034740000031888;30;-1,383700000000000;-1,752080000000000;37,598750000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610160,564418000052683;4162029,034740000031888;-1,383700000000000;-1,752000000000000;37,598750000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.752_37.59875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,626930000000000;4;Sub_Agua
72;77;610163,027022999944165;4161843,746100000105798;30;-1,348500000000000;-1,752080000000000;37,597079999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610163,027022999944165;4161843,746100000105798;-1,348500000000000;-1,752000000000000;37,597079999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.752_37.59708;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,288900000000000;4;Sub_Agua
73;78;610202,327514000004157;4158885,791809999849647;30;-0,842000000000000;-1,752080000000000;37,570419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610202,327514000004157;4158885,791809999849647;-0,842000000000000;-1,752000000000000;37,570419999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.752_37.57042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;242;1,128900000000000;4;Sub_Agua
74;79;610230,146780999959446;4162307,387219999916852;30;-0,897000000000000;-1,751250000000000;37,601250000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610230,146780999959446;4162307,387219999916852;-0,897000000000000;-1,751000000000000;37,601250000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.751_37.60125;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;231;1,413150000000000;4;Sub_Agua
75;80;610233,835944000049494;4162030,008899999782443;30;-1,137000000000000;-1,751250000000000;37,598750000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610233,835944000049494;4162030,008899999782443;-1,137000000000000;-1,751000000000000;37,598750000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.751_37.59875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,342660000000000;4;Sub_Agua
76;81;610238,749581999960355;4161660,541170000098646;30;-1,561300000000000;-1,751250000000000;37,595419999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610238,749581999960355;4161660,541170000098646;-1,561300000000000;-1,751000000000000;37,595419999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.751_37.59542;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,422760000000000;4;Sub_Agua
77;82;610252,278601999976672;4160643,119030000176281;30;-2,614200000000000;-1,751250000000000;37,586250000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610252,278601999976672;4160643,119030000176281;-2,614200000000000;-1,751000000000000;37,586250000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.751_37.58625;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;0,751160000000000;4;Sub_Agua
78;83;610258,429902000003494;4160180,453199999872595;30;-2,311900000000000;-1,751250000000000;37,582079999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610258,429902000003494;4160180,453199999872595;-2,311900000000000;-1,751000000000000;37,582079999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.751_37.58208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,231790000000000;4;Sub_Agua
79;84;610264,565867000026628;4159718,897179999854416;30;-1,753400000000000;-1,751250000000000;37,577919999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610264,565867000026628;4159718,897179999854416;-1,753400000000000;-1,751000000000000;37,577919999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.751_37.57792;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;0,846460000000000;4;Sub_Agua
80;85;610321,871834999998100;4160921,471510000061244;30;-2,681000000000000;-1,750420000000000;37,588749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610321,871834999998100;4160921,471510000061244;-2,681000000000000;-1,750000000000000;37,588749999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.75_37.58875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,025560000000000;4;Sub_Agua
81;86;610330,477900000056252;4160274,626720000058413;30;-2,331800000000000;-1,750420000000000;37,582920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610330,477900000056252;4160274,626720000058413;-2,331800000000000;-1,750000000000000;37,582920000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.75_37.58292;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,111240000000000;4;Sub_Agua
82;87;610330,477900000056252;4160274,626720000058413;30;-2,408500000000000;-1,750420000000000;37,582920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610330,477900000056252;4160274,626720000058413;-2,408500000000000;-1,750000000000000;37,582920000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.75_37.58292;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,111240000000000;4;Sub_Agua
83;88;610391,116629000054672;4161291,926030000206083;30;-2,187800000000000;-1,749580000000000;37,592080000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610391,116629000054672;4161291,926030000206083;-2,187800000000000;-1,750000000000000;37,592080000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.75_37.59208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,119560000000000;4;Sub_Agua
84;89;610397,262206000043079;4160830,369200000073761;30;-2,815800000000000;-1,749580000000000;37,587919999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610397,262206000043079;4160830,369200000073761;-2,815800000000000;-1,750000000000000;37,587919999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.75_37.58792;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;0,904110000000000;4;Sub_Agua
85;90;610420,657330999965779;4159072,905619999859482;30;-1,009800000000000;-1,749580000000000;37,572080000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610420,657330999965779;4159072,905619999859482;-1,009800000000000;-1,750000000000000;37,572080000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.75_37.57208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;242;1,016780000000000;4;Sub_Agua
86;91;610447,140033000032417;4162587,703929999843240;30;-0,872000000000000;-1,748750000000000;37,603749999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610447,140033000032417;4162587,703929999843240;-0,872000000000000;-1,749000000000000;37,603749999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.749_37.60375;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,123090000000000;4;Sub_Agua
87;92;610447,140033000032417;4162587,703929999843240;30;-0,688600000000000;-1,748750000000000;37,603749999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610447,140033000032417;4162587,703929999843240;-0,688600000000000;-1,749000000000000;37,603749999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.749_37.60375;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,123090000000000;4;Sub_Agua
88;93;610458,229689000057988;4161755,568789999932051;30;-1,687400000000000;-1,748750000000000;37,596249999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610458,229689000057988;4161755,568789999932051;-1,687400000000000;-1,749000000000000;37,596249999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.749_37.59625;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,826240000000000;4;Sub_Agua
89;94;610471,786062999977730;4160738,146269999910146;30;-2,633500000000000;-1,748750000000000;37,587080000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610471,786062999977730;4160738,146269999910146;-2,633500000000000;-1,749000000000000;37,587080000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.749_37.58708;Masas de agua;Agua;1; ; ;0; ; ;1;1;242;1,047720000000000;4;Sub_Agua
90;95;610498,875518999993801;4158704,415260000154376;30;-0,511500000000000;-1,748750000000000;37,568750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610498,875518999993801;4158704,415260000154376;-0,511500000000000;-1,749000000000000;37,568750000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.749_37.56875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,197000000000000;4;Sub_Agua
91;96;610522,877775999950245;4162403,391880000010133;30;-1,226200000000000;-1,747920000000000;37,602080000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610522,877775999950245;4162403,391880000010133;-1,226200000000000;-1,748000000000000;37,602080000000001;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.60208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,979990000000000;4;Sub_Agua
92;97;610535,202276000054553;4161479,167359999846667;30;-2,572200000000000;-1,747920000000000;37,593750000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610535,202276000054553;4161479,167359999846667;-2,572200000000000;-1,748000000000000;37,593750000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.59375;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,413640000000000;4;Sub_Agua
93;98;610537,672811000025831;4161293,878800000064075;30;-2,173700000000000;-1,747920000000000;37,592080000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610537,672811000025831;4161293,878800000064075;-2,173700000000000;-1,748000000000000;37,592080000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.59208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,887720000000000;4;Sub_Agua
94;99;610537,672811000025831;4161293,878800000064075;30;-2,160600000000000;-1,747920000000000;37,592080000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610537,672811000025831;4161293,878800000064075;-2,160600000000000;-1,748000000000000;37,592080000000003;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.59208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,887720000000000;4;Sub_Agua
95;100;610540,128460000036284;4161109,699800000060350;30;-2,689100000000000;-1,747920000000000;37,590420000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610540,128460000036284;4161109,699800000060350;-2,689100000000000;-1,748000000000000;37,590420000000002;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.59042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;1,204890000000000;4;Sub_Agua
96;101;610542,598808999988250;4160924,411340000107884;30;-2,845100000000000;-1,747920000000000;37,588749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610542,598808999988250;4160924,411340000107884;-2,845100000000000;-1,748000000000000;37,588749999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.58875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;0,760000000000000;4;Sub_Agua
97;102;610552,464468999998644;4160184,367509999778122;30;-2,207500000000000;-1,747920000000000;37,582079999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610552,464468999998644;4160184,367509999778122;-2,207500000000000;-1,748000000000000;37,582079999999998;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.58208;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;242;0,823180000000000;4;Sub_Agua
98;103;610564,783340999973007;4159260,145980000030249;30;-1,322300000000000;-1,747920000000000;37,573749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610564,783340999973007;4159260,145980000030249;-1,322300000000000;-1,748000000000000;37,573749999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.748_37.57375;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;1; ; ;1;1;242;1,058340000000000;4;Sub_Agua
99;104;610595,785044000018388;4162497,580300000030547;30;-1,387700000000000;-1,747080000000000;37,602919999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610595,785044000018388;4162497,580300000030547;-1,387700000000000;-1,747000000000000;37,602919999999997;S1_DESC_SPA_MURC_20150227_20210607_-1.747_37.60292;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,323810000000000;4;Sub_Agua
100;105;610599,486674000043422;4162220,201799999922514;30;-1,435200000000000;-1,747080000000000;37,600420000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610599,486674000043422;4162220,201799999922514;-1,435200000000000;-1,747000000000000;37,600420000000000;S1_DESC_SPA_MURC_20150227_20210607_-1.747_37.60042;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,010500000000000;4;Sub_Agua
101;106;610631,563544000033289;4159815,889669999945909;30;-1,667900000000000;-1,747080000000000;37,578749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;610631,563544000033289;4159815,889669999945909;-1,667900000000000;-1,747000000000000;37,578749999999999;S1_DESC_SPA_MURC_20150227_20210607_-1.747_37.57875;Coluviales y aluviales indiferenciados;Unconsolidated Sediments;1; ; ;0; ; ;1;1;212;1,211480000000000;4;Sub_Agua
